company,job_tittle,role_family,experiance,exp_min,exp_mid,exp_max,exp_bucket,location,primary_city,metro,location_level,salary,salary_clean,salary_min,salary_mid,salary_max,salary_bucket,required_skill,has_python,has_sql,has_excel,has_power_bi,has_tableau,has_machine_learning,has_pandas,has_numpy,has_spark,has_aws,has_statistics,job_detail
accenture,security architect,security architect,7-12,7,9.5,12,senior (9–12),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['event management', 'siem', 'incident management', 'security compliance', 'cloud security', 'soc', 'security operations center']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Architect / Consultant', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,security architect,security architect,5-10,5,7.5,10,mid (6–8),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['event management', 'cloud security', 'siem', 'security compliance', 'soc', 'security operations center']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Architect / Consultant', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,manager information security,manager information security,8-12,8,10.0,12,senior (9–12),gurugram,delhi ncr,delhi ncr,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['network security', 'wan', 'presentation skills', 'firewall', 'vpn', 'networking', 'bgp', 'ccnp', 'cissp', 'sd', 'nac', 'iam', 'gcp', 'segmentation', 'security services', 'project management', 'cloud security', 'documentation', 'ip', 'information security', 'microsoft azure', 'cism', 'fortinet', 'pci dss', 'aws']",0,0,0,0,0,0,0,0,0,1,0,"['Role: Manager Information Security', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: Any Graduate, B.Tech/B.E. in Production/Industrial', 'PG: Any Postgraduate']"
accenture,security architect,security architect,3-4,3,3.5,4,junior (3–5),gurugram,delhi ncr,delhi ncr,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['cataloguing', 'data security', 'data mapping', 'data governance', 'data privacy', 'risk management', 'cloud security', 'information security', 'regulations', 'retention']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Architect / Consultant', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,security architect,security architect,8-13,8,10.5,13,senior (9–12),gurugram,delhi ncr,delhi ncr,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['event management', 'cloud security', 'security automation', 'splunk', 'security compliance', 'network security', 'threat management', 'siem', 'nist']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Architect / Consultant', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,technical lead,technical lead,8-13,8,10.5,13,senior (9–12),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['ms project', 'presentation skills', 'waterfall', 'scrum', 'agile', 'risk management', 'cloud security', 'information security', 'power bi', 'primavera', 'tableau', 'ms office suite', 'sdlc', 'project planning']",0,0,0,1,1,0,0,0,0,0,0,"['Role: Technical Lead', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,security architect,security architect,8-13,8,10.5,13,senior (9–12),gurugram,delhi ncr,delhi ncr,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['event management', 'configuring', 'cloud security', 'troubleshooting', 'it infrastructure', 'service management', 'siem', 'spl', 'ansible', 'linux', 'jenkins', 'splunk', 'shell scripting']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Architect / Consultant', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,technical architect,technical architect,8-13,8,10.5,13,senior (9–12),chennai,chennai,chennai,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['identity management', 'protocols', 'aws', 'python', 'cloud security', 'information security', 'microsoft azure', 'access management', 'siem', 'javascript', 'gcp', 'powershell', 'saml', 'oauth']",1,0,0,0,0,0,0,0,0,1,0,"['Role: Technical Architect', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
american express,project coordinator,project coordinator,3-5,3,4.0,5,junior (3–5),gurugram,delhi ncr,delhi ncr,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['product management', 'career development', 'change management', 'pmp', 'cyber security', 'finance', 'information security', 'agile', 'wellness', 'data privacy']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Project Coordinator', 'Industry Type: Financial Services', 'Department: Project & Program Management', 'Employment Type: Full Time, Permanent', 'Role Category: Other Program / Project Management', 'UG: Any Graduate', 'PG: MBA/PGDM in Any Specialization']"
unknown company,it infrastructure services,it infrastructure services,5-7,5,6.0,7,mid (6–8),mumbai,mumbai,mumbai,city,12-22 Lacs P.A.,12-22 lacs,12.0,17.0,22.0,15-25 LPA,"['cyber security', 'window server', 'it infrastructure', 'firewall', 'it security', 'noc', 'windows server', 'soc', 'antivirus', 'vendor management', 'ccna', 'itil', 'server administration', 'network', 'it security management', 'siem', 'asset management', 'network administration', 'it infrastructure management']",0,0,0,0,0,0,0,0,0,0,0,"['Role: IT Infrastructure Services - Other', 'Industry Type: Banking', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Infrastructure Services', 'UG: B.Tech/B.E. in Any Specialization', 'PG: MCA in Any Specialization']"
accenture,security architect,security architect,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['network security', 'networking protocols', 'checkpoint firewall', 'protocols', 'tcp', 'security compliance', 'cloud security', 'ip', 'dns', 'firewall', 'troubleshooting', 'http', 'ccse']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Architect / Consultant', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
guidewire software,practice manager,practice manager,5-10,5,7.5,10,mid (6–8),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['computer science', 'product engineering', 'cyber security', 'process efficiency', 'cloud', 'continuous improvement', 'security operations', 'vulnerability management', 'analytics']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Practice Manager / Head', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: Any Graduate', 'PG: Any Postgraduate']"
accenture,security architect,security architect,12-15,12,13.5,15,lead (13+),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['identity access management', 'iam', 'firewall', 'sailpoint', 'risk management', 'cloud security', 'network security', 'access management', 'nist', 'ids']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Architect / Consultant', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,security testing engineer,security testing engineer,2-7,2,4.5,7,junior (3–5),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['canoe', 'communication protocols', 'canalyzer', 'rsa', 'cloud security', 'oscp', 'ceh', 'vulnerability assessment', 'aes', 'cissp', 'risk analysis', 'pki', 'wireshark', 'penetration testing']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Testing Engineer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,security architect,security architect,3-8,3,5.5,8,mid (6–8),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['network security', 'f5', 'firewall', 'fortigate', 'security operations', 'cloud security', 'servicenow', 'security monitoring', 'cisco', 'web application firewall']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Architect / Consultant', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,technical architect,technical architect,9-14,9,11.5,14,senior (9–12),gurugram,delhi ncr,delhi ncr,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['cyberark', 'access management', 'troubleshooting', 'security compliance', 'psm', 'kerberos', 'siem', 'sso', 'diving', 'ldap', 'linux', 'saml', 'oauth', 'rest', 'configuring', 'epm', 'cloud security', 'unix']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Technical Architect', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,security testing engineer,security testing engineer,5-10,5,7.5,10,mid (6–8),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['embedded systems', 'automotive engineering', 'agile', 'cloud security', 'hsm', 'oscp', 'canoe', 'ceh', 'cissp', 'wireshark', 'encryption', 'penetration testing']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Testing Engineer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,security architect,security architect,8-13,8,10.5,13,senior (9–12),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['python', 'red', 'av', 'bash', 'cloud security', 'oscp', 'nac', 'active directory', 'powershell', 'lan']",1,0,0,0,0,0,0,0,0,0,0,"['Role: Security Architect / Consultant', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,security architect,security architect,5-10,5,7.5,10,mid (6–8),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['cloud security', 'access management', 'identity access management', 'iam', 'active directory', 'security compliance', 'microsoft active directory', 'sso', 'pki', 'nist', 'gcp', 'aws', 'adfs']",0,0,0,0,0,0,0,0,0,1,0,"['Role: Security Architect / Consultant', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,security testing engineer,security testing engineer,5-10,5,7.5,10,mid (6–8),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['uds', 'security testing', 'ecu', 'embedded systems', 'security analysis', 'python', 'cloud security', 'oscp', 'canoe', 'ceh', 'vulnerability assessment', 'cissp', 'wireshark', 'ethernet', 'penetration testing', 'agile']",1,0,0,0,0,0,0,0,0,0,0,"['Role: Security Testing Engineer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Quality Assurance and Testing', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,security architect,security architect,8-13,8,10.5,13,senior (9–12),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['incident management', 'firewall', 'cisco', 'fortigate', 'security operations', 'cloud security', 'network security', 'f5', 'servicenow', 'ccnp security', 'web application firewall']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Architect / Consultant', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
accenture,security architect,security architect,8-13,8,10.5,13,senior (9–12),bengaluru,bangalore,bangalore,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['cloud security', 'network security', 'firewall', 'fortigate', 'risk assessments', 'security operations', 'security compliance', 'f5', 'servicenow', 'cisco', 'web application firewall']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Architect / Consultant', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
kpmg assurance and consulting services llp,security auditor,security auditor,3-6,3,4.5,6,junior (3–5),bengaluru,bangalore,bangalore,city,12-16 Lacs P.A.,12-16 lacs,12.0,14.0,16.0,10-15 LPA,"['cloud security', 'iso 27001 lead auditor', 'grc', 'cism', 'risk assessment', 'cisa']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Security Auditor', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: Bachelor of Science (B.Sc.) in Business Economics in Any Specialization, B.Tech/B.E. in Any Specialization, B.Sc in Any Specialization, BCA in Any Specialization', 'PG: MS/M.Sc(Science) in Any Specialization, M.Tech in Any Specialization, MCA in Any Specialization']"
accenture,system security engineer,system security engineer,3-8,3,5.5,8,mid (6–8),gurugram,delhi ncr,delhi ncr,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['cloud security', 'email security', 'tcp', 'smtp', 'endpoint security', 'cyber security', 'soc', 'ip', 'information security', 'dns', 'siem', 'technical support', 'firewall', 'vpn', 'linux', 'ip addressing']",0,0,0,0,0,0,0,0,0,0,0,"['Role: System Security Engineer', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
quench techno valley,application security engineer,application security engineer,3-8,3,5.5,8,mid (6–8),"hyderabad, bengaluru",hyderabad,hyderabad,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['cloud security', 'aws', 'devops']",0,0,0,0,0,0,0,0,0,1,0,"['Role: Application Security Engineer', 'Industry Type: IT Services & Consulting', 'Department: IT & Information Security', 'Employment Type: Full Time, Permanent', 'Role Category: IT Security', 'UG: Any Graduate']"
photon,search engineer,search engineer,3-7,3,5.0,7,junior (3–5),chennai,chennai,chennai,city,10L_to_15L,10l_to_15l,10.0,12.5,15.0,10-15 LPA,"['container', 'testing tools', 'gcp', 'penetration testing', 'continuous integration', 'information security', 'microservices', 'jenkins']",0,0,0,0,0,0,0,0,0,0,0,"['Role: Search Engineer', 'Industry Type: IT Services & Consulting', 'Department: Engineering - Software & QA', 'Employment Type: Full Time, Permanent', 'Role Category: Software Development', 'UG: B.Tech/B.E. in Any Specialization', 'PG: Any Postgraduate']"
